material_id,cpse_name,sector,plant,legacy_material_code,material_description,short_description,material_category,material_subcategory,technical_specification,material_grade,size,manufacturer,manufacturer_part_number,uom,unit_price,currency,annual_consumption,lead_time_days,criticality,procurement_type,supplier,last_purchase_date,status,canonical_material_id,common_national_material_code,duplicate_group_id,equivalence_group_id,match_type,equivalence_label,standardized_description,standardized_specification
MAT-ST-000054,MOIL,Steel,MOIL-PLANT-05,ST-720207,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-24541,PC,34411.63,INR,2724,28,HIGH,Rate Contract,Supplier C,2024-09-27,ACTIVE,CAN-ST-00326,NMC-ST-00326,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-000055,MOIL,Steel,MOIL-PLANT-07,ST-892443,15 kW Helical Gearbox DIA 20:1,15 kW Helical Gearbox DIA 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,ABC Industries,MP-89290,KG,24674.44,INR,1794,83,LOW,Imported,Supplier D,2023-11-21,ACTIVE,CAN-ST-00287,NMC-ST-00287,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-000056,SAIL,Steel,SAIL-PLANT-05,ST-765044,"High Alumina Brick, Al2O3 >70%, 230x114x65 mm","High Alumina Brick, Al2O3 >70%, 230x114x",Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Bharat Engineering,MP-20379,LTR,120039.36,INR,785,46,HIGH,Domestic,Supplier A,2022-08-30,BLOCKED,CAN-ST-00187,NMC-ST-00187,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-000057,RINL,Steel,RINL-PLANT-05,ST-821667,Deep Groove Ball Bearing - 6312 ZZ - 6312,Deep Groove Ball Bearing - 6312 ZZ - 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,National Components,MP-84219,LTR,117830.54,INR,2888,87,LOW,Imported,Supplier A,2026-05-13,ACTIVE,CAN-ST-00099,NMC-ST-00099,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-000058,SAIL,Steel,SAIL-PLANT-07,ST-285879,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Precision Works,MP-16262,KG,26919.82,INR,2448,89,MEDIUM,Domestic,Supplier A,2026-04-28,BLOCKED,CAN-ST-00107,NMC-ST-00107,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-000059,SAIL,Steel,SAIL-PLANT-03,ST-642499,Conveyor  Belt  SMLS  EP1000/4  1200  mm,Conveyor  Belt  SMLS  EP1000/4  1200  mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,National Components,MP-27505,LTR,32303.49,INR,764,14,LOW,Imported,Supplier B,2025-06-12,ACTIVE,CAN-ST-00409,NMC-ST-00409,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-000060,NMDC,Steel,NMDC-PLANT-02,ST-944711,Helical Gearbox - 15 kW - 20:1,Helical Gearbox - 15 kW - 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,ABC Industries,MP-44514,PC,238810.88,INR,918,69,LOW,Rate Contract,Supplier D,2023-05-20,ACTIVE,CAN-ST-00291,NMC-ST-00291,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-000061,RINL,Steel,RINL-PLANT-08,ST-320231,15 kW Helical Gearbox DIA 20:1,15 kW Helical Gearbox DIA 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,Precision Works,MP-47328,M,208617.83,INR,2627,57,CRITICAL,Imported,Supplier D,2024-12-09,BLOCKED,CAN-ST-00283,NMC-ST-00283,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-000062,MOIL,Steel,MOIL-PLANT-03,ST-399346,Induction Motor SMLS 415V 30 kW,Induction Motor SMLS 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,National Components,MP-57853,PC,78790.88,INR,3744,32,MEDIUM,Imported,Supplier D,2023-07-03,ACTIVE,CAN-ST-00523,NMC-ST-00523,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-000063,NMDC,Steel,NMDC-PLANT-06,ST-741735,"Hydraulic Hose, SAE 100R2AT, 1 inch","Hydraulic Hose, SAE 100R2AT, 1 inch",Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-15053,NOS,199390.32,INR,2286,4,LOW,Domestic,Supplier C,2023-02-07,ACTIVE,CAN-ST-00330,NMC-ST-00330,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-000064,RINL,Steel,RINL-PLANT-05,ST-998772,EP1000/4 Conveyor Belt 1200 mm,EP1000/4 Conveyor Belt 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,National Components,MP-29549,MTR,56487.16,INR,2889,62,CRITICAL,Imported,Supplier D,2026-07-24,ACTIVE,CAN-ST-00405,NMC-ST-00405,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-000065,NMDC,Steel,NMDC-PLANT-05,ST-825138,"High Alumina Brick, Al2O3 >70%, 230x114x65 mm","High Alumina Brick, Al2O3 >70%, 230x114x",Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Bharat Engineering,MP-48768,MTR,58251.89,INR,2682,9,CRITICAL,Rate Contract,Supplier C,2025-06-08,ACTIVE,CAN-ST-00181,NMC-ST-00181,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-000066,RINL,Steel,RINL-PLANT-03,ST-978621,Helical Gearbox SMLS 15 kW 20:1,Helical Gearbox SMLS 15 kW 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,Bharat Engineering,MP-46735,KG,111054.57,INR,1403,53,HIGH,Rate Contract,Supplier B,2023-07-26,ACTIVE,CAN-ST-00259,NMC-ST-00259,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-000067,RINL,Steel,RINL-PLANT-06,ST-266072,Helical Gearbox SMLS 15 kW 20:1,Helical Gearbox SMLS 15 kW 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,National Components,MP-60494,PC,123131.29,INR,300,17,LOW,Imported,Supplier B,2022-10-19,ACTIVE,CAN-ST-00232,NMC-ST-00232,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-000068,MOIL,Steel,MOIL-PLANT-04,ST-821224,"Conveyor Belt, EP1000/4, 1200 mm","Conveyor Belt, EP1000/4, 1200 mm",Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,National Components,MP-25504,MTR,31499.66,INR,3178,56,MEDIUM,Domestic,Supplier C,2025-11-26,BLOCKED,CAN-ST-00425,NMC-ST-00425,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-000069,SAIL,Steel,SAIL-PLANT-04,ST-940094,HYDRAULIC HOSE SMLS SAE 100R2AT 1 INCH,HYDRAULIC HOSE SMLS SAE 100R2AT 1 INCH,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-40636,NOS,225534.41,INR,1871,81,HIGH,Rate Contract,Supplier D,2025-12-05,ACTIVE,CAN-ST-00311,NMC-ST-00311,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-000070,SAIL,Steel,SAIL-PLANT-03,ST-549583,Process Pump CS 80 m3/h,Process Pump CS 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,National Components,MP-90935,PC,84233.81,INR,1288,75,HIGH,Domestic,Supplier A,2026-07-09,ACTIVE,CAN-ST-00652,NMC-ST-00652,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-000071,SAIL,Steel,SAIL-PLANT-03,ST-147831,Hydraulic Hose - SAE 100R2AT - 1 inch,Hydraulic Hose - SAE 100R2AT - 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,National Components,MP-46620,M,236291.23,INR,2537,18,LOW,Imported,Supplier A,2025-06-09,ACTIVE,CAN-ST-00353,NMC-ST-00353,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-000072,MOIL,Steel,MOIL-PLANT-05,ST-127025,Induction Motor - 415V - 30 kW,Induction Motor - 415V - 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Precision Works,MP-85654,KG,242493.48,INR,3960,39,MEDIUM,Rate Contract,Supplier A,2025-05-08,ACTIVE,CAN-ST-00578,NMC-ST-00578,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-000073,MOIL,Steel,MOIL-PLANT-05,ST-431449,Induction Motor 415V 30 kW,Induction Motor 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Precision Works,MP-47283,LTR,179820.34,INR,748,40,MEDIUM,Domestic,Supplier A,2024-12-28,ACTIVE,CAN-ST-00511,NMC-ST-00511,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-000074,SAIL,Steel,SAIL-PLANT-04,ST-972630,Conveyor Belt SMLS EP1000/4 1200 mm,Conveyor Belt SMLS EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-10989,LTR,239178.23,INR,4677,45,HIGH,Domestic,Supplier B,2026-05-20,ACTIVE,CAN-ST-00405,NMC-ST-00405,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-000075,SAIL,Steel,SAIL-PLANT-03,ST-417492,415V Induction Motor DIA 30 kW,415V Induction Motor DIA 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Precision Works,MP-22965,PC,147478.45,INR,2936,37,MEDIUM,Imported,Supplier D,2026-05-27,BLOCKED,CAN-ST-00573,NMC-ST-00573,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-000076,RINL,Steel,RINL-PLANT-06,ST-603494,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,National Components,MP-42578,PC,40021.02,INR,4525,81,CRITICAL,Imported,Supplier C,2023-04-17,ACTIVE,CAN-ST-00123,NMC-ST-00123,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-000077,NMDC,Steel,NMDC-PLANT-07,ST-824139,"High Alumina Brick, Al2O3 >70%, 230x114x65 mm","High Alumina Brick, Al2O3 >70%, 230x114x",Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Precision Works,MP-39045,MTR,84559.8,INR,4323,83,HIGH,Rate Contract,Supplier A,2024-12-14,ACTIVE,CAN-ST-00142,NMC-ST-00142,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-000078,MOIL,Steel,MOIL-PLANT-07,ST-992720,Deep Groove Ball Bearing - 6312 ZZ - 6312,Deep Groove Ball Bearing - 6312 ZZ - 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,National Components,MP-56376,KG,130874.92,INR,3211,37,MEDIUM,Domestic,Supplier A,2026-08-07,ACTIVE,CAN-ST-00036,NMC-ST-00036,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-000079,NMDC,Steel,NMDC-PLANT-06,ST-775788,"Welding Electrode, E7018, 3.15 mm","Welding Electrode, E7018, 3.15 mm",Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Bharat Engineering,MP-60193,M,56041.75,INR,3608,20,HIGH,Imported,Supplier A,2022-12-06,BLOCKED,CAN-ST-00707,NMC-ST-00707,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-000080,MOIL,Steel,MOIL-PLANT-05,ST-370627,Welding Electrode - E7018 - 3.15 mm,Welding Electrode - E7018 - 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,ABC Industries,MP-30167,MTR,209346.98,INR,2010,83,LOW,Imported,Supplier B,2024-09-13,ACTIVE,CAN-ST-00748,NMC-ST-00748,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-000081,MOIL,Steel,MOIL-PLANT-05,ST-616185,Helical Gearbox SMLS 15 kW 20:1,Helical Gearbox SMLS 15 kW 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,OEM Equivalent,MP-16151,KG,75864.13,INR,3819,86,CRITICAL,Domestic,Supplier C,2025-04-04,ACTIVE,CAN-ST-00237,NMC-ST-00237,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-000082,SAIL,Steel,SAIL-PLANT-04,ST-297276,CS Process Pump 80 m3/h,CS Process Pump 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,Bharat Engineering,MP-56694,M,112638.03,INR,543,42,MEDIUM,Imported,Supplier B,2023-10-30,BLOCKED,CAN-ST-00685,NMC-ST-00685,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-000083,RINL,Steel,RINL-PLANT-05,ST-914555,Conveyor Belt EP1000/4 1200 mm,Conveyor Belt EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,ABC Industries,MP-75115,KG,64637.69,INR,3777,69,MEDIUM,Rate Contract,Supplier A,2022-09-04,ACTIVE,CAN-ST-00490,NMC-ST-00490,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-000084,MOIL,Steel,MOIL-PLANT-04,ST-514471,Process Pump SMLS CS 80 m3/h,Process Pump SMLS CS 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,Precision Works,MP-51231,PC,121086.98,INR,2544,54,LOW,Rate Contract,Supplier C,2025-05-21,ACTIVE,CAN-ST-00671,NMC-ST-00671,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-000085,SAIL,Steel,SAIL-PLANT-04,ST-589562,Conveyor Belt SMLS EP1000/4 1200 mm,Conveyor Belt SMLS EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-80134,NOS,238997.46,INR,529,28,HIGH,Rate Contract,Supplier D,2022-11-21,ACTIVE,CAN-ST-00461,NMC-ST-00461,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-000086,MOIL,Steel,MOIL-PLANT-06,ST-236924,WELDING ELECTRODE E7018 3.15 MM,WELDING ELECTRODE E7018 3.15 MM,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,OEM Equivalent,MP-27541,LTR,247257.59,INR,2176,66,CRITICAL,Rate Contract,Supplier C,2023-03-19,ACTIVE,CAN-ST-00800,NMC-ST-00800,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-000087,MOIL,Steel,MOIL-PLANT-01,ST-408104,6312 ZZ Deep Groove Ball Bearing DIA 6312,6312 ZZ Deep Groove Ball Bearing DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,OEM Equivalent,MP-56432,NOS,134223.08,INR,1503,80,MEDIUM,Domestic,Supplier C,2023-09-16,ACTIVE,CAN-ST-00028,NMC-ST-00028,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-000088,RINL,Steel,RINL-PLANT-06,ST-744245,Al2O3  >70%  High  Alumina  Brick  230x114x65  mm,Al2O3  >70%  High  Alumina  Brick  230x1,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,National Components,MP-23960,NOS,11390.39,INR,2695,33,CRITICAL,Domestic,Supplier A,2025-06-15,ACTIVE,CAN-ST-00123,NMC-ST-00123,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-000089,SAIL,Steel,SAIL-PLANT-08,ST-549877,Induction Motor SMLS 415V 30 kW,Induction Motor SMLS 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Bharat Engineering,MP-70947,MTR,208578.2,INR,4798,57,MEDIUM,Rate Contract,Supplier D,2022-08-14,ACTIVE,CAN-ST-00503,NMC-ST-00503,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-000090,RINL,Steel,RINL-PLANT-03,ST-320106,Al2O3 >70% High Alumina Brick DIA 230x114x65 mm,Al2O3 >70% High Alumina Brick DIA 230x11,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Precision Works,MP-25147,MTR,240871.51,INR,3754,60,LOW,Imported,Supplier C,2024-07-09,ACTIVE,CAN-ST-00143,NMC-ST-00143,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-000091,NMDC,Steel,NMDC-PLANT-03,ST-725643,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT Hydraulic Hose 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-57780,NOS,68393.02,INR,2555,84,HIGH,Rate Contract,Supplier D,2022-12-25,ACTIVE,CAN-ST-00389,NMC-ST-00389,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-000092,NMDC,Steel,NMDC-PLANT-04,ST-166914,Induction Motor - 415V - 30 kW,Induction Motor - 415V - 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,ABC Industries,MP-65228,LTR,190818.91,INR,1872,55,HIGH,Rate Contract,Supplier D,2025-10-19,ACTIVE,CAN-ST-00571,NMC-ST-00571,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-000093,RINL,Steel,RINL-PLANT-04,ST-633951,SAE 100R2AT Hydraulic Hose DIA 1 inch,SAE 100R2AT Hydraulic Hose DIA 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,National Components,MP-28844,PC,144724.53,INR,1703,76,LOW,Imported,Supplier D,2023-05-26,ACTIVE,CAN-ST-00364,NMC-ST-00364,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-000094,SAIL,Steel,SAIL-PLANT-07,ST-572803,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,ABC Industries,MP-61332,MTR,226594.18,INR,108,69,MEDIUM,Domestic,Supplier A,2023-06-22,ACTIVE,CAN-ST-00159,NMC-ST-00159,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-000095,SAIL,Steel,SAIL-PLANT-06,ST-885630,415V Induction Motor 30 kW,415V Induction Motor 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,OEM Equivalent,MP-34886,PC,34674.05,INR,975,64,CRITICAL,Rate Contract,Supplier C,2023-01-12,ACTIVE,CAN-ST-00508,NMC-ST-00508,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-000096,RINL,Steel,RINL-PLANT-01,ST-545149,CS Process Pump 80 m3/h,CS Process Pump 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,National Components,MP-81496,PC,110761.8,INR,953,51,HIGH,Rate Contract,Supplier C,2022-08-19,ACTIVE,CAN-ST-00676,NMC-ST-00676,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,CS Process Pump 80 m3/h,API 610
MAT-ST-000097,NMDC,Steel,NMDC-PLANT-03,ST-712063,Al2O3 >70% High Alumina Brick 230x114x65 mm,Al2O3 >70% High Alumina Brick 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Bharat Engineering,MP-50439,EA,125724.78,INR,4498,57,CRITICAL,Rate Contract,Supplier B,2026-01-08,ACTIVE,CAN-ST-00185,NMC-ST-00185,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-000098,SAIL,Steel,SAIL-PLANT-05,ST-456338,Welding Electrode - E7018 - 3.15 mm,Welding Electrode - E7018 - 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,OEM Equivalent,MP-15617,KG,23198.27,INR,2911,53,CRITICAL,Rate Contract,Supplier A,2022-10-14,ACTIVE,CAN-ST-00708,NMC-ST-00708,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-000099,NMDC,Steel,NMDC-PLANT-04,ST-863066,High Alumina Brick SMLS Al2O3 >70% 230x114x65 mm,High Alumina Brick SMLS Al2O3 >70% 230x1,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,ABC Industries,MP-21230,MTR,83376.61,INR,2025,3,CRITICAL,Domestic,Supplier D,2025-05-22,ACTIVE,CAN-ST-00116,NMC-ST-00116,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-000100,NMDC,Steel,NMDC-PLANT-01,ST-762706,Welding Electrode E7018 3.15 mm,Welding Electrode E7018 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,ABC Industries,MP-62611,NOS,158843.45,INR,2022,15,HIGH,Imported,Supplier C,2025-04-30,ACTIVE,CAN-ST-00757,NMC-ST-00757,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-000101,RINL,Steel,RINL-PLANT-03,ST-782708,Welding Electrode SMLS E7018 3.15 mm,Welding Electrode SMLS E7018 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,National Components,MP-47356,M,190309.09,INR,4157,24,LOW,Rate Contract,Supplier A,2026-05-11,BLOCKED,CAN-ST-00739,NMC-ST-00739,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-000102,RINL,Steel,RINL-PLANT-08,ST-991113,SAE 100R2AT Hydraulic Hose DIA 1 inch,SAE 100R2AT Hydraulic Hose DIA 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,National Components,MP-54058,PC,61765.7,INR,3504,48,LOW,Imported,Supplier D,2025-02-22,ACTIVE,CAN-ST-00400,NMC-ST-00400,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-000103,MOIL,Steel,MOIL-PLANT-03,ST-645090,"PROCESS PUMP, CS, 80 M3/H","PROCESS PUMP, CS, 80 M3/H",Pumps,Process Pump,API 610,CS,80 m3/h,Precision Works,MP-58384,LTR,47128.32,INR,180,76,HIGH,Domestic,Supplier A,2023-04-19,ACTIVE,CAN-ST-00672,NMC-ST-00672,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-000104,SAIL,Steel,SAIL-PLANT-04,ST-411300,Welding Electrode - E7018 - 3.15 mm,Welding Electrode - E7018 - 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,OEM Equivalent,MP-18685,LTR,114999.55,INR,3313,73,CRITICAL,Domestic,Supplier D,2025-04-13,BLOCKED,CAN-ST-00761,NMC-ST-00761,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-000105,NMDC,Steel,NMDC-PLANT-01,ST-381878,Hydraulic Hose - SAE 100R2AT - 1 inch,Hydraulic Hose - SAE 100R2AT - 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-35961,KG,61395.03,INR,1319,46,CRITICAL,Rate Contract,Supplier C,2023-06-05,ACTIVE,CAN-ST-00379,NMC-ST-00379,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-000106,NMDC,Steel,NMDC-PLANT-05,ST-319016,CS Process Pump 80 m3/h,CS Process Pump 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,Precision Works,MP-16207,LTR,117293.79,INR,3619,45,LOW,Rate Contract,Supplier B,2025-06-20,BLOCKED,CAN-ST-00605,NMC-ST-00605,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
