source_material_code,cpse_id,plant_code,raw_description,cleaned_description,cnmc_code,canonical_description,category_id,standard_uom,source_uom,match_type,match_confidence,review_status,issue_flag,unit_price_inr,current_stock_qty,annual_procurement_qty
SA-30312,SAIL_ST,SAIL_BHILAI,Continuous Annealing Furnace Roller Variant 19,continuous annealing furnace roller variant 19,NMC-GEN-BRG-0013,Continuous Annealing Furnace Roller Variant 19,BEARINGS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,422786.79,71,115
CI-30313,CIL_MN,CIL_SINGRAULI,Mine Ventilation Fan 75kW Variant 19,mine ventilation fan 75kw variant 19,NMC-GEN-MOT-0017,Mine Ventilation Fan 75Kw Variant 19,MOTORS_DRIVES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,339042.73,46,275
BH-30314,BHEL_HE,BHEL_HYDERABAD,Worm Gearbox 7.5kW Ratio 40:1 Variant 19,worm gearbox 7.5kw ratio 40:1 variant 19,NMC-GEN-PIP-0008,Worm Gearbox 7.5Kw Ratio 40:1 Variant 19,PIPE_FITTINGS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,77637.94,56,156
CP-30320,CPCL_OG,CPCL_MANALI,PSV 50NB CL300 Variant 20,psv 50nb class 300 variant 20,NMC-GEN-VLV-0018,Psv 50NB Class 300 Carbon Steel API 526,VALVES_FLOW,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,54778.61,40,70
NT-30321,NTPC_PW,NTPC_SINGRAULI,Generator Rotor Retaining Ring Variant 20,generator rotor retaining ring variant 20,NMC-GEN-STL-0013,Generator Rotor Retaining Ring Variant 20,STRUCTURAL_STEEL,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,1624443.87,63,85
SA-30322,SAIL_ST,SAIL_BHILAI,Graphite Electrode 600mm Variant 20,graphite electrode 600nb (600mm) variant 20,NMC-GEN-GSK-0021,Graphite 600NB Graphite,GASKETS_SEALS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,116855.69,75,220
CI-30323,CIL_MN,CIL_SINGRAULI,Hydraulic Rock Breaker 1.5T Variant 20,hydraulic rock breaker 1.5t variant 20,NMC-GEN-DRL-0016,Hydraulic Rock Breaker 1.5T Variant 20,DRILLING_MINING,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,466196.44,39,24
BH-30324,BHEL_HE,BHEL_HYDERABAD,Machine Tool Spindle Bearing Set Variant 20,machine tool spindle bearing set variant 20,NMC-GEN-BRG-0014,Machine Tool Spindle Bearing Set Variant 20,BEARINGS,SET,SET,UNIQUE_MATERIAL,0.88,APPROVED,,101229.23,52,166
CP-50010,CPCL_OG,CPCL_MANALI,Gate Valve 150NB Class 300 CS Flanged,gate valve 150nb class 300 carbon steel flanged,NMC-GEN-VLV-0019,Gate 150NB Class 300 Carbon Steel API 600,VALVES_FLOW,NOS,NOS,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,40468.43,38,217
BH-50014,BHEL_HE,BHEL_HYDERABAD,Gate Valve 150NB Class 300 CS Flanged,gate valve 150nb class 300 carbon steel flanged,NMC-GEN-VLV-0019,Gate 150NB Class 300 Carbon Steel API 600,VALVES_FLOW,NOS,NOS,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,41032.96,54,200
SA-50012,SAIL_ST,SAIL_BHILAI,Gate Valve 150NB Class 300 CS Flanged,gate valve 150nb class 300 carbon steel flanged,NMC-GEN-VLV-0019,Gate 150NB Class 300 Carbon Steel API 600,VALVES_FLOW,NOS,NOS,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,39281.55,32,108
NT-50011,NTPC_PW,NTPC_SINGRAULI,Gate Valve 150NB Class 300 CS Flanged,gate valve 150nb class 300 carbon steel flanged,NMC-GEN-VLV-0019,Gate 150NB Class 300 Carbon Steel API 600,VALVES_FLOW,NOS,NOS,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,38569.61,17,66
CI-50013,CIL_MN,CIL_SINGRAULI,Gate Valve 150NB Class 300 CS Flanged,gate valve 150nb class 300 carbon steel flanged,NMC-GEN-VLV-0019,Gate 150NB Class 300 Carbon Steel API 600,VALVES_FLOW,NOS,NOS,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,37973.91,10,35
BH-50074,BHEL_HE,BHEL_HYDERABAD,Hex Bolt M16 x 80 Grade 8.8,hexagonal bolt m16 x 80 grade 8.8,NMC-GEN-FST-0011,Hexagonal Bolt M16 X 80 Grade 8.8,FASTENERS,KG,KG,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,163.88,49,90
SA-50072,SAIL_ST,SAIL_BHILAI,Hex Bolt M16 x 80 Grade 8.8,hexagonal bolt m16 x 80 grade 8.8,NMC-GEN-FST-0011,Hexagonal Bolt M16 X 80 Grade 8.8,FASTENERS,KG,KG,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,173.07,74,142
CP-50070,CPCL_OG,CPCL_MANALI,Hex Bolt M16 x 80 Grade 8.8,hexagonal bolt m16 x 80 grade 8.8,NMC-GEN-FST-0011,Hexagonal Bolt M16 X 80 Grade 8.8,FASTENERS,KG,KG,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,168.83,13,43
CI-50073,CIL_MN,CIL_SINGRAULI,Hex Bolt M16 x 80 Grade 8.8,hexagonal bolt m16 x 80 grade 8.8,NMC-GEN-FST-0011,Hexagonal Bolt M16 X 80 Grade 8.8,FASTENERS,KG,KG,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,173.23,53,244
NT-50071,NTPC_PW,NTPC_SINGRAULI,Hex Bolt M16 x 80 Grade 8.8,hexagonal bolt m16 x 80 grade 8.8,NMC-GEN-FST-0011,Hexagonal Bolt M16 X 80 Grade 8.8,FASTENERS,KG,KG,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,157.79,61,184
CP-50100,CPCL_OG,CPCL_MANALI,Pt No 4471B misc spare,pt no 4471b misc spare,NMC-GEN-MSC-0001,Pt No 4471B Misc Spare,MISC_UNCLASSIFIED,NOS,EA,UNIQUE_MATERIAL,0.88,UNCLASSIFIED,LOW_INFORMATION,1504.63,36,60
CP-50110,CPCL_OG,CPCL_MANALI,MOTOR SPARE,motor spare,NMC-GEN-MSC-0002,Motor Spare,MISC_UNCLASSIFIED,NOS,EA,UNIQUE_MATERIAL,0.88,UNCLASSIFIED,LOW_INFORMATION,2439.24,63,182
SA-50132,SAIL_ST,SAIL_BHILAI,Cable 11kV 3C x 400 sqmm Cu,cable 11kv 3c x 400 sqmm copper,NMC-GEN-CBL-0011,Cable Copper IS 7098,CABLES_CONDUCTORS,MTR,MTR,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,5283.75,5,9
CP-50130,CPCL_OG,CPCL_MANALI,Cable 11kV 3C x 400 sqmm Cu,cable 11kv 3c x 400 sqmm copper,NMC-GEN-CBL-0011,Cable Copper IS 7098,CABLES_CONDUCTORS,MTR,MTR,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,4999.89,11,14
BH-50134,BHEL_HE,BHEL_HYDERABAD,Cable 11kV 3C x 400 sqmm Cu,cable 11kv 3c x 400 sqmm copper,NMC-GEN-CBL-0011,Cable Copper IS 7098,CABLES_CONDUCTORS,MTR,MTR,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,5050.62,63,145
NT-50131,NTPC_PW,NTPC_SINGRAULI,Cable 11kV 3C x 400 sqmm Cu,cable 11kv 3c x 400 sqmm copper,NMC-GEN-CBL-0011,Cable Copper IS 7098,CABLES_CONDUCTORS,MTR,MTR,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,5245.42,21,123
CI-50133,CIL_MN,CIL_SINGRAULI,Cable 11kV 3C x 400 sqmm Cu,cable 11kv 3c x 400 sqmm copper,NMC-GEN-CBL-0011,Cable Copper IS 7098,CABLES_CONDUCTORS,MTR,MTR,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,5093.35,66,342
CI-50143,CIL_MN,CIL_SINGRAULI,Bearing 6312,bearing 6312,NMC-GEN-BRG-0015,Bearing 60x130x31 mm ISO 15,BEARINGS,NOS,EA,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,12412.75,16,91
BH-50144,BHEL_HE,BHEL_HYDERABAD,Bearing 6312,bearing 6312,NMC-GEN-BRG-0015,Bearing 60x130x31 mm ISO 15,BEARINGS,NOS,EA,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,12934.09,46,239
SA-50142,SAIL_ST,SAIL_BHILAI,Bearing 6312,bearing 6312,NMC-GEN-BRG-0015,Bearing 60x130x31 mm ISO 15,BEARINGS,NOS,EA,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,11893.58,32,166
CP-50140,CPCL_OG,CPCL_MANALI,Bearing 6312,bearing 6312,NMC-GEN-BRG-0015,Bearing 60x130x31 mm ISO 15,BEARINGS,NOS,EA,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,12817.69,30,116
NT-50141,NTPC_PW,NTPC_SINGRAULI,Bearing 6312,bearing 6312,NMC-GEN-BRG-0015,Bearing 60x130x31 mm ISO 15,BEARINGS,NOS,EA,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,12393.61,14,69
NT-50151,NTPC_PW,NTPC_SINGRAULI,Bearing 6312 with C3 Clearance,bearing 6312 with c3 clearance,NMC-GEN-BRG-0016,Bearing 60x130x31 mm ISO 15,BEARINGS,NOS,EA,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,13352.66,37,26
BH-50154,BHEL_HE,BHEL_HYDERABAD,Bearing 6312 with C3 Clearance,bearing 6312 with c3 clearance,NMC-GEN-BRG-0016,Bearing 60x130x31 mm ISO 15,BEARINGS,NOS,EA,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,13274.27,16,43
SA-50152,SAIL_ST,SAIL_BHILAI,Bearing 6312 with C3 Clearance,bearing 6312 with c3 clearance,NMC-GEN-BRG-0016,Bearing 60x130x31 mm ISO 15,BEARINGS,NOS,EA,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,12967.38,24,79
CP-50150,CPCL_OG,CPCL_MANALI,Bearing 6312 with C3 Clearance,bearing 6312 with c3 clearance,NMC-GEN-BRG-0016,Bearing 60x130x31 mm ISO 15,BEARINGS,NOS,EA,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,13816.8,73,223
CI-50153,CIL_MN,CIL_SINGRAULI,Bearing 6312 with C3 Clearance,bearing 6312 with c3 clearance,NMC-GEN-BRG-0016,Bearing 60x130x31 mm ISO 15,BEARINGS,NOS,EA,EXACT_DUPLICATE,0.96,AUTO_APPROVED,,13399.21,72,405
NT-50101,NTPC_PW,NTPC_SINGRAULI,Pt No 4471B misc spare,pt no 4471b misc spare,NMC-GEN-MSC-0003,Pt No 4471B Misc Spare,MISC_UNCLASSIFIED,NOS,EA,UNIQUE_MATERIAL,0.88,UNCLASSIFIED,LOW_INFORMATION,1574.39,16,20
NT-50111,NTPC_PW,NTPC_SINGRAULI,MOTOR SPARE,motor spare,NMC-GEN-MSC-0004,Motor Spare,MISC_UNCLASSIFIED,NOS,EA,UNIQUE_MATERIAL,0.88,UNCLASSIFIED,LOW_INFORMATION,2433.7,70,104
SA-50102,SAIL_ST,SAIL_BHILAI,Pt No 4471B misc spare,pt no 4471b misc spare,NMC-GEN-MSC-0005,Pt No 4471B Misc Spare,MISC_UNCLASSIFIED,NOS,EA,UNIQUE_MATERIAL,0.88,UNCLASSIFIED,LOW_INFORMATION,1541.16,78,40
SA-50112,SAIL_ST,SAIL_BHILAI,MOTOR SPARE,motor spare,NMC-GEN-MSC-0006,Motor Spare,MISC_UNCLASSIFIED,NOS,EA,UNIQUE_MATERIAL,0.88,UNCLASSIFIED,LOW_INFORMATION,2444.32,20,26
CI-50103,CIL_MN,CIL_SINGRAULI,Pt No 4471B misc spare,pt no 4471b misc spare,NMC-GEN-MSC-0007,Pt No 4471B Misc Spare,MISC_UNCLASSIFIED,NOS,EA,UNIQUE_MATERIAL,0.88,UNCLASSIFIED,LOW_INFORMATION,1516.24,10,13
CI-50113,CIL_MN,CIL_SINGRAULI,MOTOR SPARE,motor spare,NMC-GEN-MSC-0008,Motor Spare,MISC_UNCLASSIFIED,NOS,EA,UNIQUE_MATERIAL,0.88,UNCLASSIFIED,LOW_INFORMATION,2443.75,76,318
BH-50104,BHEL_HE,BHEL_HYDERABAD,Pt No 4471B misc spare,pt no 4471b misc spare,NMC-GEN-MSC-0009,Pt No 4471B Misc Spare,MISC_UNCLASSIFIED,NOS,EA,UNIQUE_MATERIAL,0.88,UNCLASSIFIED,LOW_INFORMATION,1478.04,56,54
BH-50114,BHEL_HE,BHEL_HYDERABAD,MOTOR SPARE,motor spare,NMC-GEN-MSC-0010,Motor Spare,MISC_UNCLASSIFIED,NOS,EA,UNIQUE_MATERIAL,0.88,UNCLASSIFIED,LOW_INFORMATION,2617.1,78,198
